hospital_340b_id,hospital_name,ccn,contract_pharmacy_name,pharmacy_address,status,effective_date,likely_distributor
DSH210017,Regional Medical Center 17,210017,CVS Pharmacy,"233 Main St, City 17",Active,2020-01-01,McKesson
DSH210017,Regional Medical Center 17,210017,Rite Aid,"245 Main St, City 17",Active,2020-01-01,McKesson
DSH210017,Regional Medical Center 17,210017,Walgreens,"376 Main St, City 17",Active,2020-01-01,Cardinal Health
DSH210017,Regional Medical Center 17,210017,Rite Aid,"184 Main St, City 17",Active,2020-01-01,McKesson
DSH210017,Regional Medical Center 17,210017,Walgreens,"137 Main St, City 17",Active,2020-01-01,Cardinal Health
DSH210017,Regional Medical Center 17,210017,Walmart Pharmacy,"577 Main St, City 17",Active,2020-01-01,McKesson
DSH210017,Regional Medical Center 17,210017,Walgreens,"558 Main St, City 17",Active,2020-01-01,Cardinal Health
DSH210017,Regional Medical Center 17,210017,Walmart Pharmacy,"147 Main St, City 17",Active,2020-01-01,McKesson
DSH210017,Regional Medical Center 17,210017,Rite Aid,"476 Main St, City 17",Active,2020-01-01,McKesson
DSH210017,Regional Medical Center 17,210017,Walmart Pharmacy,"481 Main St, City 17",Active,2020-01-01,McKesson
DSH210017,Regional Medical Center 17,210017,Rite Aid,"515 Main St, City 17",Active,2020-01-01,McKesson
DSH210017,Regional Medical Center 17,210017,Walmart Pharmacy,"199 Main St, City 17",Active,2020-01-01,McKesson
DSH210017,Regional Medical Center 17,210017,Walgreens,"305 Main St, City 17",Active,2020-01-01,Cardinal Health
DSH210017,Regional Medical Center 17,210017,Rite Aid,"928 Main St, City 17",Active,2020-01-01,McKesson
DSH210017,Regional Medical Center 17,210017,Walmart Pharmacy,"583 Main St, City 17",Active,2020-01-01,McKesson
DSH210017,Regional Medical Center 17,210017,Walmart Pharmacy,"375 Main St, City 17",Active,2020-01-01,McKesson
DSH210017,Regional Medical Center 17,210017,CVS Pharmacy,"643 Main St, City 17",Active,2020-01-01,McKesson
DSH210017,Regional Medical Center 17,210017,Walgreens,"853 Main St, City 17",Active,2020-01-01,Cardinal Health
DSH210017,Regional Medical Center 17,210017,Rite Aid,"438 Main St, City 17",Active,2020-01-01,McKesson
DSH210017,Regional Medical Center 17,210017,Rite Aid,"719 Main St, City 17",Active,2020-01-01,McKesson
DSH210017,Regional Medical Center 17,210017,Walgreens,"646 Main St, City 17",Active,2020-01-01,Cardinal Health
DSH210017,Regional Medical Center 17,210017,Rite Aid,"641 Main St, City 17",Active,2020-01-01,McKesson
DSH210017,Regional Medical Center 17,210017,Rite Aid,"985 Main St, City 17",Active,2020-01-01,McKesson
DSH210017,Regional Medical Center 17,210017,Walmart Pharmacy,"886 Main St, City 17",Active,2020-01-01,McKesson
DSH210017,Regional Medical Center 17,210017,Walmart Pharmacy,"215 Main St, City 17",Active,2020-01-01,McKesson
DSH210017,Regional Medical Center 17,210017,Walmart Pharmacy,"746 Main St, City 17",Active,2020-01-01,McKesson
DSH210017,Regional Medical Center 17,210017,Walgreens,"890 Main St, City 17",Active,2020-01-01,Cardinal Health
DSH210017,Regional Medical Center 17,210017,Walgreens,"677 Main St, City 17",Active,2020-01-01,Cardinal Health
DSH210017,Regional Medical Center 17,210017,Walgreens,"649 Main St, City 17",Active,2020-01-01,Cardinal Health
DSH210017,Regional Medical Center 17,210017,Rite Aid,"162 Main St, City 17",Active,2020-01-01,McKesson
DSH210017,Regional Medical Center 17,210017,Walgreens,"728 Main St, City 17",Active,2020-01-01,Cardinal Health
DSH210017,Regional Medical Center 17,210017,CVS Pharmacy,"432 Main St, City 17",Active,2020-01-01,McKesson
DSH210017,Regional Medical Center 17,210017,Walgreens,"964 Main St, City 17",Active,2020-01-01,Cardinal Health
DSH210017,Regional Medical Center 17,210017,Walgreens,"980 Main St, City 17",Active,2020-01-01,Cardinal Health
DSH210017,Regional Medical Center 17,210017,Walmart Pharmacy,"870 Main St, City 17",Active,2020-01-01,McKesson
DSH210017,Regional Medical Center 17,210017,Rite Aid,"803 Main St, City 17",Active,2020-01-01,McKesson
DSH210017,Regional Medical Center 17,210017,CVS Pharmacy,"279 Main St, City 17",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,CVS Pharmacy,"274 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,CVS Pharmacy,"735 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,CVS Pharmacy,"959 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,CVS Pharmacy,"193 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,Walgreens,"894 Main St, City 18",Active,2020-01-01,Cardinal Health
DSH210018,Hospital Center 18 - North,210018,CVS Pharmacy,"257 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,Walmart Pharmacy,"964 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,Rite Aid,"685 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,CVS Pharmacy,"171 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,CVS Pharmacy,"819 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,Walmart Pharmacy,"179 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,Rite Aid,"393 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,Walmart Pharmacy,"650 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,Walgreens,"726 Main St, City 18",Active,2020-01-01,Cardinal Health
DSH210018,Hospital Center 18 - North,210018,Walgreens,"432 Main St, City 18",Active,2020-01-01,Cardinal Health
DSH210018,Hospital Center 18 - North,210018,Walmart Pharmacy,"619 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,CVS Pharmacy,"384 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,Walgreens,"146 Main St, City 18",Active,2020-01-01,Cardinal Health
DSH210018,Hospital Center 18 - North,210018,Walmart Pharmacy,"136 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,CVS Pharmacy,"323 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,CVS Pharmacy,"894 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,Walgreens,"158 Main St, City 18",Active,2020-01-01,Cardinal Health
DSH210018,Hospital Center 18 - North,210018,Walgreens,"706 Main St, City 18",Active,2020-01-01,Cardinal Health
DSH210018,Hospital Center 18 - North,210018,Walmart Pharmacy,"136 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,Rite Aid,"972 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,CVS Pharmacy,"466 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,Walmart Pharmacy,"710 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,Walgreens,"240 Main St, City 18",Active,2020-01-01,Cardinal Health
DSH210018,Hospital Center 18 - North,210018,CVS Pharmacy,"362 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,Walgreens,"232 Main St, City 18",Active,2020-01-01,Cardinal Health
DSH210018,Hospital Center 18 - North,210018,Walmart Pharmacy,"846 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,Rite Aid,"483 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,Rite Aid,"366 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,Walmart Pharmacy,"883 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,Walmart Pharmacy,"441 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,CVS Pharmacy,"559 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,CVS Pharmacy,"170 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,Walmart Pharmacy,"376 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,Rite Aid,"921 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,CVS Pharmacy,"181 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,CVS Pharmacy,"292 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,CVS Pharmacy,"782 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,Walmart Pharmacy,"178 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,Walmart Pharmacy,"899 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,CVS Pharmacy,"491 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,Rite Aid,"336 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,Walgreens,"755 Main St, City 18",Active,2020-01-01,Cardinal Health
DSH210018,Hospital Center 18 - North,210018,Rite Aid,"280 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,Rite Aid,"981 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,Rite Aid,"430 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,CVS Pharmacy,"990 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,Walgreens,"898 Main St, City 18",Active,2020-01-01,Cardinal Health
DSH210018,Hospital Center 18 - North,210018,Walmart Pharmacy,"605 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,Rite Aid,"913 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,Walgreens,"198 Main St, City 18",Active,2020-01-01,Cardinal Health
DSH210018,Hospital Center 18 - North,210018,Walgreens,"382 Main St, City 18",Active,2020-01-01,Cardinal Health
DSH210018,Hospital Center 18 - North,210018,Walmart Pharmacy,"382 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,CVS Pharmacy,"533 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,CVS Pharmacy,"972 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,CVS Pharmacy,"488 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,Walgreens,"106 Main St, City 18",Active,2020-01-01,Cardinal Health
DSH210018,Hospital Center 18 - North,210018,CVS Pharmacy,"204 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,Walgreens,"397 Main St, City 18",Active,2020-01-01,Cardinal Health
DSH210018,Hospital Center 18 - North,210018,Walgreens,"168 Main St, City 18",Active,2020-01-01,Cardinal Health
DSH210018,Hospital Center 18 - North,210018,Walgreens,"807 Main St, City 18",Active,2020-01-01,Cardinal Health
DSH210018,Hospital Center 18 - North,210018,CVS Pharmacy,"240 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,Walmart Pharmacy,"783 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,Rite Aid,"938 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,Walgreens,"117 Main St, City 18",Active,2020-01-01,Cardinal Health
DSH210018,Hospital Center 18 - North,210018,Rite Aid,"669 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,Walmart Pharmacy,"729 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,Walgreens,"551 Main St, City 18",Active,2020-01-01,Cardinal Health
DSH210018,Hospital Center 18 - North,210018,Walmart Pharmacy,"148 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,Walmart Pharmacy,"849 Main St, City 18",Active,2020-01-01,McKesson
DSH210018,Hospital Center 18 - North,210018,Walgreens,"595 Main St, City 18",Active,2020-01-01,Cardinal Health
DSH210018,Hospital Center 18 - North,210018,Rite Aid,"346 Main St, City 18",Active,2020-01-01,McKesson
DSH210019,Regional Medical Center 19,210019,CVS Pharmacy,"972 Main St, City 19",Active,2020-01-01,McKesson
DSH210019,Regional Medical Center 19,210019,Walgreens,"517 Main St, City 19",Active,2020-01-01,Cardinal Health
DSH210019,Regional Medical Center 19,210019,Walmart Pharmacy,"965 Main St, City 19",Active,2020-01-01,McKesson
DSH210019,Regional Medical Center 19,210019,Walgreens,"394 Main St, City 19",Active,2020-01-01,Cardinal Health
DSH210019,Regional Medical Center 19,210019,CVS Pharmacy,"913 Main St, City 19",Active,2020-01-01,McKesson
DSH210019,Regional Medical Center 19,210019,Walgreens,"959 Main St, City 19",Active,2020-01-01,Cardinal Health
DSH210020,Hospital Center 20 - North,210020,CVS Pharmacy,"562 Main St, City 20",Active,2020-01-01,McKesson
DSH210020,Hospital Center 20 - North,210020,CVS Pharmacy,"254 Main St, City 20",Active,2020-01-01,McKesson
DSH210020,Hospital Center 20 - North,210020,Walmart Pharmacy,"856 Main St, City 20",Active,2020-01-01,McKesson
DSH210020,Hospital Center 20 - North,210020,Walgreens,"439 Main St, City 20",Active,2020-01-01,Cardinal Health
DSH210020,Hospital Center 20 - North,210020,CVS Pharmacy,"847 Main St, City 20",Active,2020-01-01,McKesson
DSH210020,Hospital Center 20 - North,210020,CVS Pharmacy,"608 Main St, City 20",Active,2020-01-01,McKesson
DSH210020,Hospital Center 20 - North,210020,Rite Aid,"391 Main St, City 20",Active,2020-01-01,McKesson
DSH210020,Hospital Center 20 - North,210020,CVS Pharmacy,"810 Main St, City 20",Active,2020-01-01,McKesson
DSH210020,Hospital Center 20 - North,210020,Walmart Pharmacy,"783 Main St, City 20",Active,2020-01-01,McKesson
DSH210020,Hospital Center 20 - North,210020,Walmart Pharmacy,"953 Main St, City 20",Active,2020-01-01,McKesson
DSH210020,Hospital Center 20 - North,210020,Walgreens,"897 Main St, City 20",Active,2020-01-01,Cardinal Health
DSH210020,Hospital Center 20 - North,210020,Walgreens,"896 Main St, City 20",Active,2020-01-01,Cardinal Health
DSH210020,Hospital Center 20 - North,210020,CVS Pharmacy,"320 Main St, City 20",Active,2020-01-01,McKesson
DSH210020,Hospital Center 20 - North,210020,Walmart Pharmacy,"299 Main St, City 20",Active,2020-01-01,McKesson
DSH210020,Hospital Center 20 - North,210020,Rite Aid,"663 Main St, City 20",Active,2020-01-01,McKesson
DSH210020,Hospital Center 20 - North,210020,Walmart Pharmacy,"981 Main St, City 20",Active,2020-01-01,McKesson
DSH210020,Hospital Center 20 - North,210020,Walmart Pharmacy,"562 Main St, City 20",Active,2020-01-01,McKesson
DSH210020,Hospital Center 20 - North,210020,Rite Aid,"515 Main St, City 20",Active,2020-01-01,McKesson
DSH210020,Hospital Center 20 - North,210020,Walgreens,"957 Main St, City 20",Active,2020-01-01,Cardinal Health
DSH210020,Hospital Center 20 - North,210020,CVS Pharmacy,"956 Main St, City 20",Active,2020-01-01,McKesson
DSH210020,Hospital Center 20 - North,210020,Rite Aid,"281 Main St, City 20",Active,2020-01-01,McKesson
DSH210020,Hospital Center 20 - North,210020,Walmart Pharmacy,"368 Main St, City 20",Active,2020-01-01,McKesson
DSH210020,Hospital Center 20 - North,210020,Walmart Pharmacy,"847 Main St, City 20",Active,2020-01-01,McKesson
DSH210020,Hospital Center 20 - North,210020,CVS Pharmacy,"499 Main St, City 20",Active,2020-01-01,McKesson
DSH210020,Hospital Center 20 - North,210020,Walmart Pharmacy,"550 Main St, City 20",Active,2020-01-01,McKesson
DSH210020,Hospital Center 20 - North,210020,Walmart Pharmacy,"115 Main St, City 20",Active,2020-01-01,McKesson
DSH210020,Hospital Center 20 - North,210020,Walgreens,"610 Main St, City 20",Active,2020-01-01,Cardinal Health
DSH210020,Hospital Center 20 - North,210020,Walmart Pharmacy,"226 Main St, City 20",Active,2020-01-01,McKesson
DSH210020,Hospital Center 20 - North,210020,CVS Pharmacy,"209 Main St, City 20",Active,2020-01-01,McKesson
DSH210020,Hospital Center 20 - North,210020,Walgreens,"213 Main St, City 20",Active,2020-01-01,Cardinal Health
DSH210020,Hospital Center 20 - North,210020,Walmart Pharmacy,"676 Main St, City 20",Active,2020-01-01,McKesson
DSH210020,Hospital Center 20 - North,210020,Rite Aid,"844 Main St, City 20",Active,2020-01-01,McKesson
DSH210020,Hospital Center 20 - North,210020,Rite Aid,"743 Main St, City 20",Active,2020-01-01,McKesson
DSH210020,Hospital Center 20 - North,210020,Rite Aid,"822 Main St, City 20",Active,2020-01-01,McKesson
DSH210020,Hospital Center 20 - North,210020,Rite Aid,"556 Main St, City 20",Active,2020-01-01,McKesson
DSH210020,Hospital Center 20 - North,210020,Rite Aid,"358 Main St, City 20",Active,2020-01-01,McKesson
DSH210020,Hospital Center 20 - North,210020,Walmart Pharmacy,"605 Main St, City 20",Active,2020-01-01,McKesson
DSH210020,Hospital Center 20 - North,210020,Rite Aid,"675 Main St, City 20",Active,2020-01-01,McKesson
DSH210020,Hospital Center 20 - North,210020,CVS Pharmacy,"418 Main St, City 20",Active,2020-01-01,McKesson
DSH210020,Hospital Center 20 - North,210020,Rite Aid,"838 Main St, City 20",Active,2020-01-01,McKesson
DSH210020,Hospital Center 20 - North,210020,Rite Aid,"345 Main St, City 20",Active,2020-01-01,McKesson
DSH210020,Hospital Center 20 - North,210020,Walgreens,"990 Main St, City 20",Active,2020-01-01,Cardinal Health
DSH210020,Hospital Center 20 - North,210020,CVS Pharmacy,"908 Main St, City 20",Active,2020-01-01,McKesson
DSH210020,Hospital Center 20 - North,210020,Rite Aid,"228 Main St, City 20",Active,2020-01-01,McKesson
DSH210020,Hospital Center 20 - North,210020,CVS Pharmacy,"344 Main St, City 20",Active,2020-01-01,McKesson
DSH210020,Hospital Center 20 - North,210020,Walmart Pharmacy,"827 Main St, City 20",Active,2020-01-01,McKesson
DSH210020,Hospital Center 20 - North,210020,Rite Aid,"637 Main St, City 20",Active,2020-01-01,McKesson
DSH210020,Hospital Center 20 - North,210020,Rite Aid,"769 Main St, City 20",Active,2020-01-01,McKesson
DSH210020,Hospital Center 20 - North,210020,Walgreens,"426 Main St, City 20",Active,2020-01-01,Cardinal Health
